CST_ID,存款往來年限,AGE,Gender,子女數,職業別,婚姻狀況,教育程度,優利通訊地區,優利戶籍地區,lineid,是否有FEDIRECT,計績AO,計績分行,最早開戶日,dep_mobil,dep_email,存款電子帳單,外幣數,平均存款餘額,台幣活存餘額,台幣定存餘額,外幣活存餘額,外幣定存餘額,其他餘額,總帳戶數,銷帳戶數,有效戶數,靜止戶數,台幣活存數,台幣定存數,外幣活存數,外幣定存數,其他,曾為秘密戶,曾為薪轉戶,曾為證券戶,行員,未消_外幣數,未消_台幣活存數,未消_台幣定存數,未消_外幣活存數,未消_外幣定存數,未消_其他,存_接受DM,存_接受TM,存_接受SMS,存_接受EDM,有效日期,ORIG_PD_ID,CST_CDG_CDG_OCC_CD,CST_CDG_CDG_ICM_AMT,CST_RWB_BAL_AS12_AVGA,CST_RWB_RWB_TENURE_YER,CST_RWB_RWB_KYCRISC_CD,CST_RWB_RWB_CD12_AMT,CST_RWB_RWB_4RWB12_CD,CST_RWB_RWB_5RWB12_CD,CST_RWB_RWB_11RWB12_CD,CST_RWB_RWB_14RWB_CNT,CST_RWB_VAL_CDF_AMT,CST_RWB_VAL_OUMAXCDF_AMT,CST_RWB_VAL_TOMAXCDF_AMT,CST_RWB_VAL_CDSOW12_RT,CST_RWB_HG_13HG_AMT,CCD_CUM_MLA_SP24_AMT,CCD_CUM_MLA_TOT24_AMT,CCD_CUM_MLA_SP7AMT24_RT,CCD_CUM_MLA_TOT12_AMT,AL_BAL_TBL_TOCD12_AMT,AL_BAL_TBL_TOSP99_BL,AL_BAL_TBL_SE7DPTSA12_RT,DEP_AVG_BAL_AMT,NT_INVSM_BAL_INCLD_PREPAID,NT_CMLV_PREM_AMT,AUM,TAG_投資理財:保守型,TAG_投資理財:基金投資,TAG_投資理財:房地產,TAG_投資理財:積極型,TAG_投資理財:股票投資,TAG_金融服務:信用卡,TAG_金融服務:外匯交易,TAG_金融服務:定存,TAG_金融服務:貸款,TAG_金融服務:開戶,區域,產業,投資標的
7192647,6.0,39.0,男,1.0,金融業,已婚,大學,1.北區,1.北區,0.0,1,99999991.0,15.0,20131202,1,1,1,4,710000,650000,0,70000,0,0,9,0,9,0,3,0,6,0,0,0,1,0,1,4,3,0,6,0,0,1,1,1,1,2019-09-20,DD01,金融業,880000.0,1174264.0,7.465,5.0,2709.0,808,812,822.0,13.0,180.0,340000.0,340000.0,0.0049,2240.0,10728.0,10878.0,98.62107,5863.0,553336.0,5859000.0,0.0,635961.836,1264167.4,0.0,1900129.236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1042369,23.0,64.0,男,1.0,製造業,已婚,專科,1.北區,1.北區,0.0,0,61629.0,48.0,19960712,1,1,1,5,610000,90000,0,520000,0,0,76,70,5,1,2,4,4,66,0,0,0,0,0,5,2,0,4,0,0,1,1,1,1,2019-09-20,BL10,退休,0.0,5259734.0,23.468000000000004,5.0,0.0,0,0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589685.3489999999,6934436.6,0.0,7524121.949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1416365,22.0,53.0,男,2.0,通信業,已婚,碩士,1.北區,1.北區,0.0,0,78452.0,24.0,19971119,1,1,1,3,1900000,930000,0,970000,0,0,8,4,4,0,2,2,2,2,0,0,1,1,0,3,2,0,2,0,0,0,1,0,0,2019-09-20,FR52,資訊業,3000000.0,2898693.0,22.114,5.0,0.0,0,0,0.0,0.0,300.0,0.0,0.0,0.0,731197.0,319665.0,1274055.0,25.09036,731197.0,0.0,0.0,53.6989,1943550.525,3834335.96,0.0,5777886.485,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1041939,10.0,34.0,男,0.0,金融業,已婚,大學,1.北區,1.北區,1.0,1,99999991.0,43.0,20090526,1,1,1,2,640000,640000,0,0,0,0,7,0,6,1,5,0,2,0,0,0,1,0,1,2,5,0,2,0,0,1,1,1,1,2019-09-20,DL31,金融業,0.0,540063.0,10.597,4.0,44359.0,013,808,13.0,8.0,150.0,240000.0,240000.0,0.14895,81543.0,15614.0,81543.0,19.14818,81543.0,297819.0,0.0,0.0,656902.839,31000.0,0.0,687902.839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1014761,12.0,71.0,女,1.0,自由業、攤販,已婚,大學,3.南區,3.南區,0.0,0,96395.0,54.0,20070416,1,1,1,3,3960000,10000,0,1010000,2950000,0,25,21,4,0,2,0,3,20,0,0,0,0,0,3,1,0,2,1,0,1,0,0,1,2019-09-20,AL10,其他,300000.0,3620973.0,18.051,3.0,6167.0,822,807,0.0,3.0,130.0,390000.0,390000.0,0.03185,6779.0,0.0,20432.0,0.0,6779.0,193635.0,0.0,0.0,1283259.259,2900124.829,1000000.0,5183384.088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1
839686,10.0,33.0,女,1.0,非營利團體/宗教服務,已婚,大學,2.中區,2.中區,0.0,0,48934.0,6.0,20090407,1,1,1,5,100000,40000,0,70000,0,0,27,22,5,0,1,8,4,14,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,2019-09-23,AL17,家管,400000.0,723132.0,10.731,5.0,9255.0,812.0,021,812.0,6.0,90.0,150000.0,150000.0,0.06005,9038.0,9476.0,16933.0,55.96173,9038.0,154110.0,0.0,0.0,79257.647,1264316.423,352945.0,1696519.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
8001836,6.0,26.0,女,0.0,非高度專業服務業,未知,大學,3.南區,3.南區,0.0,0,9796.0,7.0,20130205,1,1,1,2,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2019-09-23,FT24,學生,350000.0,29443.0,6.902,5.0,90206.0,021,808,21.0,7.0,50.0,102000.0,102000.0,0.12507,0.0,37222.0,104195.0,35.7234,0.0,721237.0,2122000.0,0.0,117.301,80000.0,0.0,80117.30099999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0
978499,27.0,68.0,女,0.0,製造業,未知,大學,3.南區,3.南區,0.0,0,5268.0,7.0,19921212,1,1,0,7,19860000,1230000,2880000,270000,15480000,0,273,237,36,0,3,99,9,162,0,0,0,1,0,7,2,3,6,25,0,0,0,0,0,2019-09-23,FD72,退休,700000.0,35178790.0,27.051,5.0,0.0,013,0,13.0,2.0,260.0,200000.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,36447.0,0.0,7.86748,20382540.203,8373895.8,9750189.372,38506625.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
10420222,4.0,70.0,女,3.0,自由業、攤販,已婚,碩士,1.北區,1.北區,0.0,0,97654.0,25.0,20150825,1,1,1,4,20000,0,0,20000,0,0,16,12,4,0,1,1,3,11,0,0,0,0,0,4,1,0,3,0,0,1,1,1,1,2019-09-23,BL11,退休,2910000.0,1067632.0,4.349,3.0,2000.0,822,0,0.0,2.0,600.0,300000.0,600000.0,0.65789,0.0,0.0,360.0,0.0,0.0,3040.0,0.0,0.0,31327.132,1223800.0,0.0,1255127.132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1129812,15.0,48.0,男,1.0,未知,已婚,博士,3.南區,3.南區,1.0,0,5408.0,16.0,20040615,1,1,1,2,1850000,1850000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-23,IN03,教育機關,0.0,6320622.0,15.542,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518806.2810000004,6448424.0,0.0,9967230.281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
1129812,15.0,48.0,男,1.0,未知,已婚,博士,3.南區,3.南區,1.0,0,5408.0,16.0,20040615,1,1,1,2,1850000,1850000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-23,DG05,教育機關,0.0,6320622.0,15.542,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518806.2810000004,6448424.0,0.0,9967230.281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1032887,19.0,53.0,女,2.0,金融業,已婚,專科,1.北區,1.北區,1.0,1,99999991.0,46.0,20000617,1,1,1,2,0,0,0,0,0,0,15,9,6,0,5,9,1,0,0,0,1,0,1,2,5,0,1,0,0,1,1,1,1,2019-09-23,AC31,金融業,0.0,10155.0,19.64,3.0,0.0,0,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.839,0.0,0.0,963.839,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
926274,20.0,38.0,女,2.0,金融業,已婚,大學,1.北區,1.北區,1.0,1,68591.0,15.0,19991012,1,1,1,2,6970000,620000,6350000,0,0,0,359,298,61,0,6,352,1,0,0,0,1,1,1,2,5,55,1,0,0,1,1,1,1,2019-09-23,AR04,金融業,500000.0,7784043.0,20.218,5.0,269417.0,017,960,0.0,5.0,150.0,280000.0,280000.0,0.92919,327762.0,200736.0,519124.0,38.66822,327762.0,289949.0,0.0,0.0,6948898.387,461000.0,374402.0,7784300.387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
8394217,6.0,79.0,男,4.0,未知,已婚,高中職,1.北區,1.北區,0.0,0,43500.0,59.0,20130502,1,1,0,2,870000,60000,0,810000,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2019-09-23,AR41,退休,0.0,1387706.0,6.6610000000000005,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939118.367,1141017.4,0.0,2080135.767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0
985146,22.0,54.0,女,2.0,家管,已婚,高中職,3.南區,3.南區,0.0,0,4706.0,11.0,19970513,1,1,1,11,2110000,50000,0,1050000,1020000,0,268,248,20,0,1,45,14,208,0,1,0,0,0,11,1,0,10,9,0,0,0,0,0,2019-09-23,AC83,自由業、攤販,600000.0,10501305.0,22.632,5.0,5577.0,803,822,0.0,4.0,200.0,67000.0,200000.0,0.05587,0.0,22052.0,30294.0,72.79329,0.0,99813.0,15287000.0,0.0,2578431.3230000003,9166321.72,0.0,11744753.043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1
4238575,0.0,57.0,男,0.0,非高度專業服務業,未婚,專科,3.南區,3.南區,1.0,0,99999991.0,6.0,20190917,1,1,0,2,20710000,1100000,19500000,110000,0,0,7,0,7,0,1,5,1,0,0,0,0,0,0,2,1,5,1,0,0,1,1,1,1,2019-09-23,FD05,製造業,0.0,15173992.0,0.28600000000000003,5.0,0.0,A82,007,0.0,6.0,300.0,1000000.0,1000000.0,0.0,6971.0,5971.0,6971.0,85.65486,6971.0,411132.0,0.0,0.0,20967341.64,1280331.0,0.0,22247672.64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1021363,13.0,14.0,男,0.0,未知,未知,未知,1.北區,1.北區,0.0,0,75921.0,1.0,20060321,1,1,1,1,2370000,10000,2350000,0,0,0,20,16,4,0,1,19,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,2019-09-23,BL10,學生,0.0,3028739.0,13.777,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375762.0330000003,746000.0,0.0,3121762.0330000008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
9107963,5.0,7.0,女,0.0,未知,未知,未知,1.北區,1.北區,0.0,0,75921.0,1.0,20140221,1,1,1,2,540000,0,520000,20000,0,0,21,18,3,0,1,19,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2019-09-23,BL10,其他,0.0,1806193.0,5.854,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547501.684,1425793.815,0.0,1973295.499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1020595,21.0,63.0,女,3.0,製造業,已婚,專科,3.南區,3.南區,0.0,0,40021.0,6.0,19980108,1,1,0,4,360000,0,180000,180000,0,0,19,13,6,0,1,12,3,3,0,0,0,0,0,4,1,2,3,0,0,1,1,1,1,2019-09-23,BL10,其他,0.0,1289986.0,21.978,5.0,0.0,0,0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344275.31200000003,1907494.372,0.0,2251769.684,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1
2171815,15.0,41.0,女,2.0,未知,已婚,大學,3.南區,3.南區,1.0,1,99999991.0,11.0,20040503,1,1,1,3,400000,400000,0,0,0,0,8,1,7,0,4,1,3,0,0,0,1,1,1,3,4,0,3,0,0,1,1,1,1,2019-09-23,AC83,金融業,1000000.0,1585055.0,17.281,4.0,105557.0,822,013,822.0,4.0,200.0,300000.0,300000.0,0.1892,82691.0,71666.0,148571.0,48.23687,82691.0,557902.0,9004000.0,0.06159,480253.153,9000.0,1015469.09,1504722.243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1501196,5.0,92.0,男,4.0,自由業、攤販,已婚,高中職,1.北區,1.北區,0.0,0,75921.0,1.0,20140110,1,0,0,4,910000,10000,0,80000,820000,0,14,9,5,0,1,0,3,10,0,0,0,0,0,4,1,0,3,1,0,1,1,1,1,2019-09-23,BL10,退休,0.0,7701569.0,5.973,5.0,0.0,809,812,0.0,4.0,0.0,300000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,39895.0,0.0,0.0,943303.627,7430722.18,0.0,8374025.807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1
7901030,4.0,49.0,男,2.0,電腦電子業,已婚,碩士,1.北區,1.北區,0.0,0,92470.0,43.0,20150817,1,0,0,2,90000,90000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-23,FD13,資訊業,3600000.0,1179947.0,4.371,5.0,0.0,0,0,0.0,0.0,220.0,0.0,0.0,0.0,1687.0,3151.0,3151.0,100.0,1687.0,0.0,18678000.0,0.0,357437.484,1279000.0,0.0,1636437.4840000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
1116732,21.0,56.0,女,2.0,政府機關,已婚,專科,未知,1.北區,0.0,0,90454.0,10.0,19980612,1,1,1,5,110000,10000,0,100000,0,0,8,3,5,0,1,0,4,3,0,0,0,0,0,5,1,0,4,0,0,1,1,1,1,2019-09-23,AL10,其他,0.0,2618195.0,21.55,5.0,15394.0,013,822,0.0,2.0,110.0,150000.0,150000.0,0.52665,36884.0,33561.0,66955.0,50.12471,36884.0,29230.0,0.0,0.0,152434.777,3821822.049,0.0,3974256.826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1129812,15.0,48.0,男,1.0,未知,已婚,博士,3.南區,3.南區,1.0,0,5408.0,16.0,20040615,1,1,1,2,1850000,1850000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-23,DR14,教育機關,0.0,6320622.0,15.542,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518806.2810000004,6448424.0,0.0,9967230.281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
934077,19.0,41.0,男,2.0,非高度專業服務業,已婚,碩士,1.北區,1.北區,0.0,0,81861.0,19.0,20000721,1,1,1,2,11480000,40000,10980000,70000,380000,0,92,84,8,0,2,73,1,16,0,0,0,0,0,2,2,4,1,1,0,0,0,0,0,2019-09-23,BL10,營造業,800000.0,21337874.0,19.444000000000006,5.0,192395.0,013,021,0.0,3.0,1500.0,283000.0,1500000.0,0.67861,200077.0,166113.0,381684.0,43.52108,200077.0,283513.0,0.0,0.0,12354188.738,17887772.0,0.0,30241960.738,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1
1129812,15.0,48.0,男,1.0,未知,已婚,博士,3.南區,3.南區,1.0,0,5408.0,16.0,20040615,1,1,1,2,1850000,1850000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-23,DR10,教育機關,0.0,6320622.0,15.542,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518806.2810000004,6448424.0,0.0,9967230.281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
956617,22.0,51.0,男,0.0,非營利團體/宗教服務,未知,大學,1.北區,1.北區,0.0,0,75921.0,1.0,19971030,1,1,1,5,680000,90000,290000,70000,230000,0,40,32,8,0,3,20,5,12,0,0,0,0,0,5,3,0,4,1,0,1,1,1,1,2019-09-23,BL10,其他,650000.0,3512124.0,22.169,5.0,1969.0,822,012,822.0,6.0,240.0,400000.0,400000.0,0.0041,1969.0,2174.0,2174.0,100.0,1969.0,480507.0,0.0,0.0,371087.994,1844813.786,0.0,2215901.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
2423651,0.0,51.0,女,2.0,自由業、攤販,已婚,碩士,3.南區,3.南區,1.0,0,99999991.0,52.0,20190712,1,1,1,2,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-23,AC83,教育機關,600000.0,80997.0,13.092,5.0,0.0,807,0,0.0,3.0,170.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.0,0.0,0.0,1621.129,120000.0,0.0,121621.129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1017429,13.0,63.0,女,0.0,自由業、攤販,已婚,專科,3.南區,3.南區,0.0,0,91068.0,7.0,20061215,0,0,0,10,2470000,150000,300000,230000,1790000,0,110,86,24,0,1,7,9,93,0,1,0,0,0,10,1,1,9,13,0,1,1,1,1,2019-09-23,FG75,其他,300000.0,4441587.0,13.043,5.0,105.0,0,0,0.0,1.0,1000.0,0.0,1000000.0,1.0,105.0,2390.0,9615.0,24.85699,105.0,105.0,0.0,0.0,2495736.762,2236328.0,0.0,4732064.762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2820600,12.0,57.0,男,0.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,96224.0,10.0,20070803,1,1,1,2,230000,230000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1,1,2019-09-23,DE31,退休,1000000.0,121984876.0,12.409,4.0,0.0,0,0,0.0,0.0,150.0,0.0,0.0,0.0,5955.0,270.0,9825.0,2.7480900000000004,5955.0,0.0,0.0,100.0,113063.548,111490000.0,10586146.0,122189209.548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
7199,9.0,40.0,女,1.0,醫院,已婚,大學,1.北區,1.北區,1.0,1,94041.0,10.0,20100519,1,1,1,4,440000,20000,0,430000,0,0,5,0,5,0,1,0,4,0,0,0,0,0,0,4,1,0,4,0,0,1,1,1,1,2019-09-23,FG65,醫院,600000.0,989384.0,11.261,4.0,0.0,0,0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.571,525568.8,0.0,967246.371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
3613384,0.0,48.0,女,2.0,金融業,未知,大學,3.南區,3.南區,1.0,0,99999991.0,6.0,20190820,1,1,1,3,4070000,890000,1200000,760000,1220000,0,6,1,5,0,2,1,2,1,0,0,1,0,1,3,2,1,2,0,0,1,1,1,1,2019-09-23,FD05,金融業,0.0,3233592.0,19.809,5.0,0.0,008,803.0,0.0,5.0,150.0,200000.0,200000.0,0.0,16070.0,14090.0,16070.0,87.6789,16070.0,46164.0,0.0,0.0,4070755.767,970496.0,0.0,5041251.767,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
4164853,19.0,57.0,女,0.0,大眾傳播/藝術工作/運動,未知,高中職,1.北區,1.北區,0.0,0,61629.0,48.0,20000428,1,1,0,2,2080000,1510000,0,160000,410000,0,4,1,2,1,2,0,1,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,2019-09-23,BL10,其他,900000.0,3754807.0,19.672,5.0,28200.0,803.0,52.0,0.0,4.0,400.0,600000.0,600000.0,0.16592,27800.0,25400.0,57975.0,43.81199,27800.0,169963.0,0.0,0.0,1543575.137,4565476.0,1238130.602,7347181.739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
4164853,19.0,57.0,女,0.0,大眾傳播/藝術工作/運動,未知,高中職,1.北區,1.北區,0.0,0,61629.0,48.0,20000428,1,1,0,2,2080000,1510000,0,160000,410000,0,4,1,2,1,2,0,1,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,2019-09-23,BL08,其他,900000.0,3754807.0,19.672,5.0,28200.0,803.0,52.0,0.0,4.0,400.0,600000.0,600000.0,0.16592,27800.0,25400.0,57975.0,43.81199,27800.0,169963.0,0.0,0.0,1543575.137,4565476.0,1238130.602,7347181.739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
7192647,6.0,39.0,男,1.0,金融業,已婚,大學,1.北區,1.北區,0.0,1,99999991.0,15.0,20131202,1,1,1,4,710000,650000,0,70000,0,0,9,0,9,0,3,0,6,0,0,0,1,0,1,4,3,0,6,0,0,1,1,1,1,2019-09-24,FR52,金融業,880000.0,1174264.0,7.465,5.0,2709.0,808,812,822.0,13.0,180.0,340000.0,340000.0,0.0049,2240.0,10728.0,10878.0,98.62107,5863.0,553336.0,5859000.0,0.0,635961.836,1264167.4,0.0,1900129.236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
12512846,0.0,30.0,女,0.0,未知,未知,大學,3.南區,3.南區,1.0,0,89327.0,57.0,20190924,1,1,0,2,10000,0,0,10000,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-24,AE73,運輸業,0.0,131079.0,0.267,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8384.354,5165523.88,0.0,5173908.234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1934697,9.0,35.0,男,1.0,金融業,已婚,碩士,1.北區,1.北區,0.0,1,99999991.0,33.0,20100104,1,1,1,4,4080000,620000,3080000,240000,150000,0,85,55,30,0,4,74,4,3,0,0,1,1,1,4,4,20,4,2,0,1,1,1,1,2019-09-24,FD76,金融業,450000.0,3637602.0,9.989,5.0,83754.0,081,808,0.0,3.0,120.0,250000.0,250000.0,0.19194,80813.0,4788.0,205183.0,2.33353,80813.0,436361.0,0.0,1.6435099999999998,4144830.147,0.0,0.0,4144830.147,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,0
985146,22.0,54.0,女,2.0,家管,已婚,高中職,3.南區,3.南區,0.0,0,4706.0,11.0,19970513,1,1,1,11,2110000,50000,0,1050000,1020000,0,268,248,20,0,1,45,14,208,0,1,0,0,0,11,1,0,10,9,0,0,0,0,0,2019-09-24,AC83,自由業、攤販,600000.0,10501305.0,22.632,5.0,5577.0,803,822,0.0,4.0,200.0,67000.0,200000.0,0.05587,0.0,22052.0,30294.0,72.79329,0.0,99813.0,15287000.0,0.0,2578431.3230000003,9166321.72,0.0,11744753.043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1
985146,22.0,54.0,女,2.0,家管,已婚,高中職,3.南區,3.南區,0.0,0,4706.0,11.0,19970513,1,1,1,11,2110000,50000,0,1050000,1020000,0,268,248,20,0,1,45,14,208,0,1,0,0,0,11,1,0,10,9,0,0,0,0,0,2019-09-24,AR12,自由業、攤販,600000.0,10501305.0,22.632,5.0,5577.0,803,822,0.0,4.0,200.0,67000.0,200000.0,0.05587,0.0,22052.0,30294.0,72.79329,0.0,99813.0,15287000.0,0.0,2578431.3230000003,9166321.72,0.0,11744753.043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0
4623535,20.0,43.0,女,2.0,電腦電子業,已婚,大學,1.北區,1.北區,0.0,1,75921.0,1.0,19990427,1,1,0,3,1850000,1710000,0,140000,0,0,6,1,5,0,3,0,3,0,0,0,1,0,0,3,2,0,3,0,0,1,1,1,1,2019-09-24,BL10,其他,800000.0,3298450.0,20.675,5.0,0.0,0,0,0.0,0.0,1000.0,0.0,0.0,0.0,162340.0,146993.0,472975.0,31.07839,162340.0,0.0,0.0,0.0,1858893.336,2471491.0,1964832.0,6295216.336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
2108827,19.0,54.0,男,2.0,金融業,已婚,大學,3.南區,3.南區,0.0,0,13994.0,54.0,20000608,1,1,1,3,750000,10000,0,750000,0,0,14,9,5,0,5,7,2,0,0,0,1,1,1,3,3,0,2,0,0,1,1,1,1,2019-09-24,AR12,金融業,2400000.0,5752484.0,19.561,5.0,339849.0,816,013,0.0,5.0,400.0,600000.0,600000.0,0.33787,44569.0,39498.0,607659.0,6.5000300000000015,44569.0,1005852.0,0.0,94.0411,741671.5129999998,6844140.0,1000000.0,8585811.513,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
12512846,0.0,30.0,女,0.0,未知,未知,大學,3.南區,3.南區,1.0,0,89327.0,57.0,20190924,1,1,0,2,10000,0,0,10000,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-09-24,AC20,運輸業,0.0,131079.0,0.267,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8384.354,5165523.88,0.0,5173908.234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
